model,replicate,seed,fraction,n_train,r2_coef_determination,pearson_r,pearson_r2,rmse,mae
rf,38,80,0.15,4135,0.6227863301627946,0.7893632327012036,0.6230943131404945,5.684528079103945,1.2035098336598624
rf,38,80,0.16,4410,0.5956264793990587,0.7724267999315017,0.5966431612524201,5.885617837611349,1.2158347643673255
rf,38,80,0.17,4686,0.6264193068493582,0.791627174171063,0.6266735828860625,5.65708776443695,1.15705775057925
rf,38,80,0.18,4962,0.6363823561692297,0.7979539934780556,0.6367305757075769,5.581143368912575,1.1511746578460784
rf,38,80,0.19,5237,0.6615901636142223,0.8138551623860534,0.6623602253424293,5.3842125211669885,1.1045901763804877
rf,38,80,0.2,5513,0.6655810781284606,0.8170450758376183,0.6675626559504995,5.352369976319591,1.086098863716939
rf,38,80,0.21,5789,0.6618615785816738,0.8141410959400183,0.662825724098414,5.382052937077614,1.0947233790422815
rf,38,80,0.22,6064,0.6888659696252797,0.8323698643847754,0.6928395911359295,5.16267114626835,1.0288021493222954
rf,38,80,0.23,6340,0.6734938040377867,0.8219192421306922,0.6755512405846915,5.288669382306457,1.0535773531315267
rf,38,80,0.24,6616,0.6900887312303596,0.833305218217558,0.694397586708612,5.152516470266771,1.028777853009136
rf,38,80,0.25,6891,0.6867064662996847,0.8319365652822498,0.692118448653627,5.18055656862991,1.0242443030329775
rf,38,80,0.26,7167,0.6924685231658492,0.8345337460584517,0.6964465733103523,5.132695397515161,1.026407120054261
rf,38,80,0.27,7443,0.6901940972869828,0.832341224323307,0.6927919137080217,5.151640499384791,1.027751420010804
rf,38,80,0.28,7718,0.695171976691031,0.8353180759282949,0.6977562879725486,5.110085299602083,1.0176985517800647
rf,38,80,0.29,7994,0.7087792375194639,0.8434314918242283,0.7113766814008432,4.994728337444638,0.985461726442926
rf,38,80,0.3,8270,0.7170459683865776,0.8491193095138776,0.7210036017893242,4.923326613423642,0.9623010341245205
rf,38,80,0.31,8545,0.7095915776332391,0.8450534486203959,0.7141153310252241,4.987757248611255,0.970052689395622
rf,38,80,0.32,8821,0.7295456687189785,0.8563747603513887,0.7333777301668984,4.813352580989098,0.945839386201172
rf,38,80,0.33,9096,0.7199485167898283,0.8512168471954001,0.7245701209492772,4.8980097268361895,0.9500421496486088
rf,38,80,0.34,9372,0.7198351972201178,0.8509421131867592,0.7241024799947472,4.899000587895064,0.9416731798083933
rf,38,80,0.35,9648,0.7208787596720643,0.8519724059142829,0.7258569804393716,4.8898681369199855,0.9355958940078826
rf,38,80,0.36,9923,0.7222602671582197,0.8517905454501454,0.7255471333182563,4.87775195201187,0.9359744244908941
rf,38,80,0.37,10199,0.7285893033416322,0.8559610260186743,0.7326692780629416,4.82185542398551,0.927296153973272
rf,38,80,0.38,10475,0.7269497584607661,0.8556046442916029,0.7320593073333603,4.836397491113448,0.9250931939732032
rf,38,80,0.39,10750,0.7307403316732641,0.8587206379885872,0.7374011341075263,4.802709937166069,0.9267351421970971
rf,38,80,0.4,11026,0.746511922171781,0.8668927249821315,0.7515029966269455,4.659930867842019,0.9021027461865577
rf,38,80,0.41,11302,0.743286478700266,0.864916155576954,0.7480799561780177,4.689484196512788,0.9205381664636214
rf,38,80,0.42,11577,0.7423983367945162,0.8644811827817889,0.7473277153838006,4.697589206561148,0.9173738709574705
rf,38,80,0.43,11853,0.7333982902686143,0.8580541851023575,0.7362569845716709,4.778946512696863,0.9440286646436209
rf,38,80,0.44,12129,0.7360381679212764,0.8602935312222967,0.7401049598629288,4.7552271973764375,0.9281422483283329
rf,38,80,0.45,12404,0.7415928485694215,0.8628461263033662,0.7445034376767246,4.704927861622401,0.9243971054778855
rf,38,80,0.46,12680,0.7434907439856984,0.8637755518343734,0.7461082039467762,4.687618129140488,0.921710072242243
rf,38,80,0.47,12956,0.744614592059155,0.8647963109759931,0.7478726594776866,4.677337888690306,0.9084096822500569
rf,38,80,0.48,13231,0.7477492344856178,0.8666993367015576,0.75116774023892,4.648544054241968,0.9204842247368172
rf,38,80,0.49,13507,0.7456423651835615,0.865433909887164,0.7489758523825838,4.667916660324084,0.9127020849519589
rf,38,80,0.5,13782,0.7402629696890903,0.8628708672967641,0.7445461336294699,4.717019157278294,0.9076837141442538
rf,38,80,0.51,14058,0.747760347302947,0.8676521287376505,0.7528202165029765,4.648441658140657,0.9046558793206604
rf,38,80,0.52,14334,0.751749094729947,0.8707686322500228,0.7582380109105754,4.611541540756473,0.9111738463512427
rf,38,80,0.53,14609,0.7466863228929927,0.8678654216421084,0.7531903900820347,4.658327567316897,0.9075206693468572
rf,38,80,0.54,14885,0.7556790124027482,0.8719621506246445,0.7603179921219553,4.574894593613975,0.8940862332734495
rf,38,80,0.55,15161,0.7527526604459416,0.8699811915205239,0.7568672735994705,4.602210916822538,0.9000190548433713
rf,38,80,0.56,15436,0.7647487783375408,0.8781820496435191,0.7712037123160922,4.489176164903529,0.8794527111264463
rf,38,80,0.57,15712,0.7480598460764458,0.8672352973770474,0.7520970610166559,4.645681156239683,0.9101193584376763
rf,38,80,0.58,15988,0.7536638423952348,0.8716756233091529,0.7598183922714002,4.593722812977281,0.8873411439303224
rf,38,80,0.59,16263,0.7566947297085297,0.8726851147362362,0.7615793094821978,4.565375069187052,0.8874207438730624
rf,38,80,0.6,16539,0.7589518030871916,0.8739628057527714,0.7638109858392564,4.54414989037302,0.8699503185084352
rf,38,80,0.61,16815,0.7664217737598125,0.8783708642081741,0.7715353750898146,4.473185235370851,0.8598493978325761
rf,38,80,0.62,17090,0.7651254519796031,0.8773473044104422,0.7697382925562691,4.485580791973442,0.8624980487391823
rf,38,80,0.63,17366,0.7620177854101493,0.8759480382398537,0.7672849656962482,4.515158033333318,0.8668545269234815
rf,38,80,0.64,17642,0.7662127893679123,0.8791179263361449,0.7728483284055636,4.4751858860857485,0.8507697338799953
rf,38,80,0.65,17917,0.7709879791956079,0.8812773626419851,0.7766497899052129,4.429246433822777,0.8520775678802522
rf,38,80,0.66,18193,0.7660559344495734,0.8786351317848498,0.7719996948065803,4.476686903214947,0.8517274291766648
rf,38,80,0.67,18469,0.7805472949580657,0.8875090739868062,0.7876723564089183,4.3358192970284195,0.8221825949170894
rf,38,80,0.68,18744,0.7814735500487908,0.8858627752292447,0.7847528565368593,4.326659415917352,0.8272769105300979
rf,38,80,0.69,19020,0.7753084146116099,0.8830426809397951,0.7797643763613408,4.3872674393562,0.8314476930980164
rf,38,80,0.7,19296,0.7757366398734726,0.8827447888999173,0.7792383623299595,4.3830847399001325,0.8310768551762584
rf,38,80,0.71,19571,0.780119946889505,0.8860119040529232,0.7850170941234863,4.340038891456764,0.824216697607163
rf,38,80,0.72,19847,0.7758565231739872,0.8827743658840964,0.7792905810620685,4.381913061863958,0.8301621856224998
rf,38,80,0.73,20122,0.7820434036259183,0.8868678601488181,0.7865346013649437,4.321014397173107,0.8254971933952003
rf,38,80,0.74,20398,0.7784766958755351,0.8840902027044366,0.7816154865179719,4.356226122001738,0.8246633020482297
rf,38,80,0.75,20674,0.7869484221005193,0.8886849885667595,0.7897610089039014,4.272116449433553,0.8039477480672214
rf,38,80,0.76,20949,0.777303653068449,0.8841036557892644,0.7816392741799422,4.367744758228479,0.8212879709266699
rf,38,80,0.77,21225,0.77911982172609,0.8846568190626384,0.7826176875140257,4.349898033860859,0.8084833361957314
rf,38,80,0.78,21501,0.7784153741050434,0.8845318239478888,0.7823965475765788,4.356829022485133,0.8213212178936391
rf,38,80,0.79,21776,0.7813789843362265,0.8869700499632118,0.7867158695317424,4.3275954796657,0.8147289137403526
rf,38,80,0.8,22052,0.786475049105467,0.8891728893044369,0.7906284270740005,4.276859860630874,0.8023068569820374
rf,38,80,0.81,22328,0.7820737358329672,0.8863184817545122,0.7855604510996236,4.32071371697842,0.8191371310615743
rf,38,80,0.82,22603,0.7843897062434724,0.8875636336305577,0.7877692037434788,4.2976936066947005,0.797463344187079
rf,38,80,0.83,22879,0.7899617085013878,0.8904097043836284,0.7928294416605406,4.24179761098909,0.7998016545571179
rf,38,80,0.84,23155,0.7862193108244684,0.8885861645103766,0.7895853717592621,4.279420286198951,0.7962165259796182
rf,38,80,0.85,23430,0.7869139962262429,0.8895142265646788,0.7912355592609588,4.272461589808933,0.7924766536310277
rf,38,80,0.86,23706,0.7902164625535545,0.8916207999791759,0.7949876509555055,4.239224406387313,0.78543080167345
rf,38,80,0.87,23982,0.78476353537601,0.8889066221065755,0.7901549828249221,4.293966279861588,0.798404829733099
rf,38,80,0.88,24257,0.7965544848565441,0.8948821133250019,0.8008139967490215,4.1746951265693255,0.7750303592568258
rf,38,80,0.89,24533,0.7954211534953233,0.8947462180184391,0.8005707946583002,4.186306938287861,0.7764997389315436
rf,38,80,0.9,24808,0.7935124043077686,0.8930319221793195,0.7975060140312902,4.205791010499076,0.7818385689834418
rf,38,80,0.91,25084,0.7976334824985358,0.8950597144205761,0.8011318923786432,4.163609911430669,0.7744201331529953
rf,38,80,0.92,25360,0.8001149455430081,0.896752488917139,0.8041650263790835,4.138003618488349,0.7620174514555212
rf,38,80,0.93,25635,0.7905803450507287,0.8915284902543195,0.7948230489351462,4.235546212455821,0.7874114067860228
rf,38,80,0.94,25911,0.7996794058863368,0.8967126864144725,0.8040936419766602,4.142509418051321,0.7708426808994707
rf,38,80,0.95,26187,0.8050290100115627,0.8999372081058877,0.8098869785334198,4.0868218167764985,0.7610413635013356
rf,38,80,0.96,26462,0.7937186077380708,0.8933131240724894,0.7980083376401509,4.20369048442988,0.7747496339665018
rf,38,80,0.97,26738,0.7986568455024822,0.896129911679101,0.8030488186059934,4.153068926533464,0.7707733975501917
rf,38,80,0.98,27014,0.8035056099847624,0.8995311727432835,0.809156330736907,4.102756880614771,0.766597250381324
rf,38,80,0.99,27289,0.7903470054272186,0.8909360646596162,0.7937670713111638,4.237905221237317,0.7802692328764275
rf,38,80,1.0,27565,0.8002819225861908,0.8966854556919907,0.8040448064495529,4.136274885016183,0.7653522459686566
rf,39,81,0.01,276,0.1356037509896666,0.45631441117417837,0.20822284184523712,8.605124170276516,1.9871942444479023
rf,39,81,0.02,551,0.4500952384813871,0.6965288891715427,0.4851524934505431,6.863481142138054,1.6307309348026535
rf,39,81,0.03,827,0.4860231046533119,0.7317120754926226,0.5354025614217215,6.635482422272745,1.4463177174612631
rf,39,81,0.04,1103,0.5691536202806339,0.755506226738682,0.5707896586409207,6.075218869452807,1.5059029192039657
rf,39,81,0.05,1378,0.5781524345663785,0.7612185942712274,0.5794537482642635,6.011439466009974,1.4058091942016044
rf,39,81,0.06,1654,0.5957716436706744,0.7728884675795112,0.5973565833174052,5.884561316753407,1.4108507029092565
rf,39,81,0.07,1930,0.5965650711801113,0.7730256867233808,0.5975687123341544,5.878783312691927,1.3507193427347388
rf,39,81,0.08,2205,0.6167674545092741,0.7868252667882389,0.6190940004563834,5.729700173554173,1.299025193661958
rf,39,81,0.09,2481,0.6412015978670002,0.8022906177786964,0.6436702353757223,5.5440348912034905,1.2276005993874124
rf,39,81,0.1,2756,0.6438470648980181,0.8054243209867584,0.6487083368369808,5.523558634653188,1.2042722059871735
rf,39,81,0.11,3032,0.6342404919588519,0.8014256502378676,0.642283072859189,5.597556900363533,1.1993054348262053
rf,39,81,0.12,3308,0.6375143188913974,0.8033112800287951,0.6453090126215013,5.57244938662733,1.1780469164658292
rf,39,81,0.13,3583,0.6546544515412143,0.8142549473222637,0.6630111192387824,5.439107417416672,1.1158326994125982
rf,39,81,0.14,3859,0.6614731410908725,0.8209654253664397,0.6739842296470993,5.38514337424373,1.1080693893252191
rf,39,81,0.15,4135,0.6570164168895037,0.8153327601274079,0.6647675097369772,5.420475317997976,1.1061870449544557
rf,39,81,0.16,4410,0.656958972108312,0.8160625786580485,0.6659581322860236,5.420929224536358,1.0743935581534814
rf,39,81,0.17,4686,0.6663122556436955,0.8236459170565016,0.6783925966838454,5.346515531768,1.0699372870843604
rf,39,81,0.18,4962,0.6759800845154996,0.8292117309553703,0.6875920947540014,5.268494813881477,1.0438051632375847
rf,39,81,0.19,5237,0.6674367396823659,0.8262949640010665,0.6827633675335237,5.3374994006613115,1.0509819582562707
rf,39,81,0.2,5513,0.6768673080751516,0.8299478271919284,0.688813395860603,5.261276836414693,1.0114079141044132
rf,39,81,0.21,5789,0.6821416067392889,0.8329697447217033,0.6938385956217396,5.218161864612859,1.0189758460453282
rf,39,81,0.22,6064,0.6876201950335938,0.838307339373244,0.7027591952470472,5.172996438335076,0.9983825211688806
rf,39,81,0.23,6340,0.675732605200577,0.8290810347060682,0.6873753621092846,5.270506410326898,0.9962848192248905
rf,39,81,0.24,6616,0.6839584299923962,0.8314329152633222,0.6912806925832667,5.203227440886383,0.9922632381708678
rf,39,81,0.25,6891,0.6975287758915478,0.8421745656026288,0.7092579989479766,5.090292476865977,0.9577657063082573
rf,39,81,0.26,7167,0.6970474827765769,0.8425841492077477,0.709948048496144,5.0943407114096795,0.9475465667883305
rf,39,81,0.27,7443,0.6961523498463096,0.8410060137107883,0.7072911150977107,5.101861277173894,0.9495119844881883
rf,39,81,0.28,7718,0.700754748189137,0.8457655984554956,0.7153194475307826,5.063074743877089,0.9405518135194735
rf,39,81,0.29,7994,0.7196178927386712,0.8553157164550493,0.7315649748150144,4.900900127777553,0.9270950597446025
rf,39,81,0.3,8270,0.7193866222597531,0.85541256096211,0.7317306494517556,4.902920941269655,0.9197098407027912
rf,39,81,0.31,8545,0.7344253505375073,0.8636058440681836,0.7458150539087199,4.76973238876729,0.8940916132744242
rf,39,81,0.32,8821,0.7368157516556684,0.8644572291172621,0.7472863009730946,4.748218012721308,0.8912643512351353
rf,39,81,0.33,9096,0.7314658821696631,0.86265330530819,0.7441707251591452,4.796234850892997,0.8967705768005935
rf,39,81,0.34,9372,0.7370932510059907,0.8650615986935485,0.748331569534238,4.74571411112163,0.8858665174361187
rf,39,81,0.35,9648,0.7390437470117994,0.868217532566443,0.7538016838557624,4.728077194529061,0.8794345861250986
rf,39,81,0.36,9923,0.739176022740351,0.8679541680537228,0.7533444378418301,4.726878738615946,0.8776747448163522
rf,39,81,0.37,10199,0.737600278693106,0.8665967100572668,0.7509898578820785,4.741135739323525,0.8824795381434299
rf,39,81,0.38,10475,0.7387485386534831,0.8668508676978698,0.7514304268285498,4.730750771749351,0.867135097157511
rf,39,81,0.39,10750,0.7429957565011214,0.8695446573972707,0.7561079112081369,4.692138812021393,0.8584049854117406
rf,39,81,0.4,11026,0.7413867822005256,0.8695194104284201,0.7560640051117873,4.706803456366987,0.8594071470053141
rf,39,81,0.41,11302,0.7409668170761818,0.8674910713395141,0.7525407588537779,4.710623623550499,0.8726422425824223
rf,39,81,0.42,11577,0.7497528343568847,0.8717101926488214,0.7598786599678454,4.630045813550172,0.8616100941847293
rf,39,81,0.43,11853,0.7430269686754236,0.8695004013153435,0.7560309478875433,4.691853882287879,0.8663594561244005
rf,39,81,0.44,12129,0.7429799531618262,0.8689560758283239,0.7550846617189598,4.692283070965892,0.8753242212619069
rf,39,81,0.45,12404,0.7533702283022299,0.8721109125848175,0.7605774438495233,4.596459682988997,0.8700432851972709
rf,39,81,0.46,12680,0.7418911697460968,0.8656271596082002,0.7493103794513606,4.702211247672608,0.8870189409895519
rf,39,81,0.47,12956,0.7495397740346008,0.8702289329667883,0.7572983957725149,4.6320164036427185,0.8693150662193132
rf,39,81,0.48,13231,0.7501254504947505,0.8697370770209368,0.756442583144923,4.626597477828064,0.8596855394738614
rf,39,81,0.49,13507,0.7553951690113729,0.8735865555023722,0.7631534699544992,4.577551296738491,0.8559838462696762
rf,39,81,0.5,13782,0.7467139416129093,0.8684253753175515,0.7541626324954301,4.6580736123135935,0.8669470414230795
rf,39,81,0.51,14058,0.7503765475885376,0.8697095428750913,0.7563946889680002,4.624272276677915,0.8671879369423927
rf,39,81,0.52,14334,0.7516696333258952,0.8702867227266535,0.7573989797542992,4.612279524464947,0.8754257041034059
rf,39,81,0.53,14609,0.7531947090879112,0.8716285118900554,0.7597362627396724,4.598094975232047,0.8629835018385792
rf,39,81,0.54,14885,0.7577802195978605,0.8744467503091657,0.7646571191262604,4.55517962997314,0.8583749695787624
rf,39,81,0.55,15161,0.7506325054382226,0.8701852290972166,0.7572223329389753,4.621900860158284,0.8629685642406711
rf,39,81,0.56,15436,0.7544173251058908,0.8720047213035143,0.7603922339756196,4.586691889016966,0.8502234088542737
rf,39,81,0.57,15712,0.7576896986550002,0.8750356023906876,0.7656873054512334,4.556030717851425,0.8401058048408481
rf,39,81,0.58,15988,0.7598801265936922,0.8767118950161946,0.768623746862887,4.535391246741783,0.831071070669853
rf,39,81,0.59,16263,0.760180374640987,0.87605237583141,0.7674677651998582,4.532554812805061,0.8293649067947533
rf,39,81,0.6,16539,0.7574122276990806,0.8728815201769323,0.7619221482663923,4.558638540336649,0.8361385656779408
rf,39,81,0.61,16815,0.7572788345392001,0.8734666740280393,0.7629440306376052,4.5598917107318195,0.8371703038850377
rf,39,81,0.62,17090,0.7602028741282287,0.875695354793603,0.7668423544070944,4.532342189357239,0.8268563796583005
rf,39,81,0.63,17366,0.7610804834715681,0.8757556987691203,0.7669480439265902,4.524040855800736,0.8257375284614406
rf,39,81,0.64,17642,0.7636912109375738,0.8783372184132454,0.7714762692499172,4.499255353009962,0.8160394031326368
rf,39,81,0.65,17917,0.7611508790347565,0.876159114386325,0.7676547937222293,4.523374322001408,0.8269543642491798
rf,39,81,0.66,18193,0.7640013757192098,0.8782158659945914,0.7712631072846302,4.496301656754498,0.8079501071543811
rf,39,81,0.67,18469,0.76277270549359,0.8776786482819346,0.7703198096500039,4.507990920167293,0.8101289124848359
rf,39,81,0.68,18744,0.7650825605025211,0.8784539636161145,0.7716813661928618,4.48599033912259,0.8212859253013973
rf,39,81,0.69,19020,0.7594837856455956,0.8747022351030411,0.7651040000942558,4.539132753204435,0.8180640285496971
rf,39,81,0.7,19296,0.7593600029038082,0.8745173013098345,0.7647805102902359,4.540300645410549,0.8239677942466606
rf,39,81,0.71,19571,0.7686661531314887,0.8801404457521026,0.7746472042487098,4.451642649723603,0.8166050908415091
